id,name,swing_length,batter_run_value,batted_ball_events,year,pa,bip,est_ba,est_slg,est_woba,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,competitive_swings,avg_batter_y_position,avg_batter_x_position,avg_foot_sep,avg_stance_angle,avg_intercept_y_vs_batter,avg_intercept_y_vs_plate
669234,"Malloy, Justyn-Henry",6.964126468,-6.088182542484633,109,2024,230,119,0.179,0.327,0.268,R,68.995587896,41.24385164714547,17.909292130840907,-2.041058420536648,385,30.22530169994703,28.094594804281588,33.064169002987164,-0.3592403245539435,33.51896438534925,3.293662685402213
605141,"Betts, Mookie",6.912906191,-13.395886136298971,323,2024,516,397,0.283,0.448,0.357,R,68.979962006,34.00459181708291,8.899547917951478,-4.231672887747166,638,24.705107286325227,27.70900732586746,24.856226490536542,-13.894310039252217,33.11339273962375,8.408285453298511
643376,"Jansen, Danny",6.947587293,-17.62526016832809,203,2024,324,220,0.201,0.332,0.289,R,68.975237273,28.905420430321023,13.22182024007666,-6.852920746177329,484,23.036469419298033,29.594950335401723,39.05001816050765,-8.513587975801693,35.28709016106399,12.250620741765962
641355,"Bellinger, Cody",7.611819248,-5.834754766509729,380,2024,569,432,0.242,0.39,0.301,L,68.973726072,32.58921441204589,13.234762959847426,-3.1271350079956104,891,32.43153897951155,23.77046877295462,22.386095841638102,-17.580749249025835,31.227629624653563,-1.2039093548580024
686823,"Brennan, Will",6.845805861,-4.688780749149826,250,2024,353,283,0.269,0.374,0.302,L,68.957649893,30.062117422447017,5.0337384814701425,0.16271026603820704,563,27.66829541179046,28.913121390517496,29.20264983098996,-2.3852113571035223,27.777290513734386,0.10899510194392052
668853,"Shenton, Austin",7.207213125,0.2348603164954527,26,2024,50,28,0.2,0.295,0.288,L,68.949876406,40.56281537464942,15.845941389585796,4.792707882021636,64,33.271029377902146,31.853033705454028,21.634087150957292,-18.330732850781256,29.424935566684276,-3.846093811217867
672279,"Siani, Michael",7.239817358,-24.37559490393901,180,2024,334,218,0.205,0.265,0.243,L,68.938747299,31.578381292831043,8.889065479463829,2.337877000000051,511,28.727169950578993,28.040775806184424,31.23083283730802,-10.343536836654833,27.62970582952132,-1.0974641210576743
680700,"Palacios, Richie",6.985700757,-18.995700309994955,182,2024,316,198,0.249,0.34,0.324,L,68.934832112,25.875772989390168,9.144736359790633,-4.781663481963626,502,32.098222269868785,22.32909315291145,25.37995484659083,-0.7752190263686927,31.123745775174275,-0.9744764946945128
670276,"Stevenson, Cal",7.14864625,-0.9379971306338571,18,2024,27,20,0.238,0.377,0.311,L,68.919403438,31.331798628918587,12.627729002300562,1.18465528989596,32,21.565657218155533,31.61308737767216,28.229508009824713,9.878899511325772,27.432803533620532,5.867146315464995
649557,"Díaz, Aledmys",7.39075931,-5.745813911690353,22,2024,34,24,0.197,0.237,0.205,R,68.911121724,25.35903359079799,5.6918066760979285,-7.112737189333485,58,26.80856419114413,30.59946163533025,31.33500464877839,0.9766013970166676,29.446996726013403,2.638432534869271
624431,"Trevino, Jose",7.035212222,-5.243575883850318,145,2024,234,171,0.203,0.31,0.266,R,68.896209562,21.87363990046292,8.18894818915976,-1.7032554646943727,297,19.03175632888385,31.824234670983145,21.15280344256319,-0.9982312048483036,29.158327506452736,10.126571177568888
695238,"Wagner, Will",6.35455745,3.633600335747582,60,2024,86,66,0.32,0.484,0.362,L,68.889898322,33.282534519159725,3.194815308696414,4.403768740657998,149,24.346915925818163,26.304296934513477,41.31774411872872,2.254806126485088,22.612355727946063,-1.7345601978720937
805373,"Alvarez Jr., Nacho",7.448625102,-4.871022062283344,17,2024,32,20,0.175,0.226,0.209,R,68.885105102,31.035603600293065,5.512542211377896,5.466678805995873,49,30.96266839075234,26.123244385547256,30.199136471844817,-8.170132727635265,28.89151297197873,-2.071155418773615
666152,"Hamilton, David",7.239088145,-6.864623953975556,197,2024,317,214,0.231,0.347,0.282,L,68.866961365,32.0527779057441,8.924219810436705,-5.385295729880921,469,24.496302438976254,27.46829986708693,24.004085911055725,-0.07081472159162662,31.18178625350692,6.685483814530664
668845,"Schunk, Aaron",6.566641316,-2.966100527583411,56,2024,98,63,0.205,0.306,0.235,R,68.844056684,33.46631401152244,5.239028827367417,-0.8674209082856024,190,24.04143424673764,27.55153099425116,28.973062164170397,-14.917387635428904,29.18546338639112,5.144029139653485
642086,"Smith, Dominic",6.970062422,-14.029245754752717,184,2024,307,199,0.22,0.384,0.303,L,68.832620932,35.0676729135032,15.357344256912224,-1.7845553137942722,483,30.26144858934702,27.80031678155386,34.50341802519735,-10.405480013309289,36.16148297649936,5.900034387152344
664954,"Sullivan, Brett",7.390886296,-0.8098322920759892,10,2024,17,12,0.117,0.203,0.173,L,68.818580741,29.570491687595936,10.130065112185056,-12.281496782985284,27,31.244095994038354,27.611989924701284,26.28925993516989,-9.706105290393062,36.111534510191454,4.867438516153103
643446,"McNeil, Jeff",7.2238249,-16.779577471999225,318,2024,472,360,0.234,0.336,0.288,L,68.801503878,32.96726046860501,8.213883538685135,-5.0768617983205075,802,29.602027028938377,26.961995650808575,32.67393571543046,-0.2344310356533903,30.500131980393505,0.8981049514551245
596115,"Story, Trevor",7.157119516,-2.239360732837967,38,2024,106,61,0.193,0.29,0.255,R,68.784712823,29.4924268004027,9.09540365165702,-1.2771353085308093,124,23.749358531027458,30.415680238986067,36.120490303726285,-20.437995115122355,33.79426337068494,10.044904839657477
624512,"McGuire, Reese",8.14705,-8.050458328267943,82,2024,158,104,0.221,0.34,0.282,L,68.779196604,30.471706884825313,10.662991427832427,-2.7193634163198337,212,34.51674984687965,30.167418992844777,33.44274054774387,-5.406399571528898,30.38015631638056,-4.136593530499089
669222,"Senzel, Nick",7.47706988,-13.610934421239152,171,2024,267,176,0.229,0.353,0.298,R,68.76066801,32.53181747542187,9.930626597442636,-0.9252595024827706,417,28.065210605846723,29.199497998173495,28.121909298122596,2.4870085493089653,25.863187201947067,-2.20202340389966
641511,"Delay, Jason",7.398561765,0.21709158948783985,11,2024,19,16,0.195,0.239,0.275,R,68.759706471,33.4164730093165,15.25955556831678,-11.06965954971318,17,29.52624857801156,29.521944563348068,30.48115036494784,-8.415070902006024,35.58273650758541,6.056487929573854
543228,"Gomes, Yan",7.601245059,-9.12558163343429,46,2024,96,57,0.212,0.364,0.26,R,68.656548824,33.26986908862309,12.0126851236561,-2.832593930020947,170,29.486390390622564,27.199105206327985,33.76143590467739,-9.146029729271255,32.67298723804042,3.1865968474178556
641856,"McKinney, Billy",6.938847292,-2.13222165986134,11,2024,28,12,0.162,0.227,0.226,L,68.636434583,36.2231781668704,13.300291654536554,-3.223597812646539,48,25.836079591487568,29.51397502226769,29.78701467763027,-7.959666467959299,33.93890961683987,8.102830025352304
676694,"Meyers, Jake",7.002006466,-28.54007124940736,274,2024,513,351,0.235,0.381,0.303,R,68.622236858,30.439121149919796,9.395105733084064,-4.3337620106319035,713,28.70912643749803,32.13316439202583,32.224824544210314,-3.452270994339284,31.782450462208292,3.073324024710269
668843,"Capel, Conner",7.811182857,-0.7213506008862092,6,2024,8,6,0.189,0.241,0.182,L,68.621455,34.37927609879647,16.725120807169702,-5.595199238125364,14,31.33876516417437,29.210802635107676,24.91890476464997,1.3294919313635103,30.388272994811494,-0.9504921693628784
669326,"Teodosio, Bryce",6.285911364,-1.979222253850859,5,2024,12,7,0.123,0.143,0.117,R,68.589367273,30.311034095919116,1.685081986934062,-3.4305784952213845,22,25.55402815762855,28.619810838952315,31.364829363961626,-35.127002292564846,34.67902227688541,9.124994119256854
664874,"Zavala, Seby",7.239945522,-2.4898117174376697,18,2024,43,24,0.178,0.351,0.256,R,68.572314925,38.880405316685945,20.52183380458719,-5.325370086174152,67,21.100698444098494,27.72669442935123,31.907303497496432,0.55837550697057,32.891693383943824,11.79099493984533
678489,"Barrosa, Jorge",7.751010435,-1.195801571234334,10,2024,18,16,0.344,0.429,0.339,L,NA,NA,NA,NA,NA,26.425665805276687,27.813874597790686,22.328597972372503,-7.805160337637588,29.105669802788203,2.6800039975115153
678489,"Barrosa, Jorge",7.751010435,-1.195801571234334,10,2024,18,16,0.344,0.429,0.339,R,68.563192174,25.17310062939028,13.279317283769414,-6.160919849900949,23,26.056349732998193,29.153710021770177,24.19098154108739,-18.542135832949818,38.52632394206516,12.469974209066969
687231,"Hernaiz, Darell",7.142752902,-10.170046994778843,84,2024,135,96,0.228,0.283,0.271,R,68.559778808,29.089966423175245,4.906931111171454,-0.6423487098788305,193,30.535090597994913,26.361704905219643,32.04724906365184,-9.565858713596937,30.475201364547612,-0.05988923344729774
672012,"Black, Tyler",6.966481196,-5.32999460931684,30,2024,57,32,0.191,0.232,0.256,L,68.559726848,37.36174094654292,8.997049476682655,-1.7251125827043452,92,29.34244886134884,25.358208237948094,17.584057541255422,-1.674806115009676,28.110056695566183,-1.2323921657826595
686452,"Millas, Drew",7.057674787,-3.5776681920512265,36,2024,62,41,0.225,0.309,0.27,L,NA,NA,NA,NA,NA,30.8087065498484,25.384278765452784,36.35949310677333,-29.244628460728457,27.11185305916753,-3.6968534906808768
686452,"Millas, Drew",7.057674787,-3.5776681920512265,36,2024,62,41,0.225,0.309,0.27,R,68.534344894,34.09837636343492,9.11126773850784,-1.6371943408827625,94,28.140368021500844,23.13334747871657,33.47520523205371,-15.166965635896648,32.541448100206445,4.401080078705596
519203,"Rizzo, Anthony",6.818032491,-16.628272574199084,209,2024,375,274,0.239,0.34,0.296,L,68.518126985,33.33865387619786,9.441865868820583,-4.712600312747193,534,31.853925452510037,22.116828875883467,24.06771075032542,-15.72507834597502,33.24994395394507,1.3960185014350357
660636,"Castillo, Diego",7.20745,1.1769613505270984,3,2024,8,5,0.329,0.374,0.407,R,68.512677143,34.967976682816854,8.909963562651924,-1.2413435866747748,7,28.39067069583239,24.224319015322443,27.06333788551204,-8.775746210777868,32.177501391225576,3.7868306953931823
691011,"Romo, Drew",7.242296196,-4.736999241679203,29,2024,53,33,0.148,0.202,0.173,L,NA,NA,NA,NA,NA,22.422478857200637,26.0191507029538,37.37379454450128,-0.4251979184024021,35.529163222891526,13.106684365690889
691011,"Romo, Drew",7.242296196,-4.736999241679203,29,2024,53,33,0.148,0.202,0.173,R,68.479717391,33.73709732686213,12.265596773651264,-11.272536407941232,92,22.96107546018464,26.361105057158312,37.93231902510534,1.432619152995308,37.96911946142155,15.008044001236913
666185,"Carlson, Dylan",7.133777245,-20.33259790581468,139,2024,265,163,0.195,0.268,0.249,L,NA,NA,NA,NA,NA,28.29715300087372,26.28613076859248,24.907571333862155,-7.743511664648413,28.98488139505656,0.687728394182836
666185,"Carlson, Dylan",7.133777245,-20.33259790581468,139,2024,265,163,0.195,0.268,0.249,R,68.474394967,36.88083570911728,11.80727737628616,-2.234728397830291,461,27.133440236186996,26.65869523383944,25.98834560013211,3.151763976780128,28.877059190806808,1.743618954619816
668952,"Kreidler, Ryan",7.1740379,-8.875528289458869,33,2024,65,40,0.17,0.251,0.23,R,68.4728616,36.11788830547168,17.856394673301786,0.33744446578352427,100,26.937578844137853,29.987206106421564,25.322480709910504,-6.8680904913301735,32.489469596148446,5.551890752010591
592192,"Canha, Mark",7.218751932,-22.6469891501275,262,2024,462,302,0.212,0.305,0.288,R,68.438491652,31.758834526421605,10.865387685316662,1.3550753452350974,678,22.586095526460436,26.46201179776433,28.675555959882075,-6.750067019090245,28.165995666707936,5.579900140247501
600869,"Candelario, Jeimer",7.806436428,-8.516690612516143,270,2024,463,316,0.221,0.363,0.28,L,NA,NA,NA,NA,NA,26.888722299520815,27.40723211972655,33.54733100922998,-6.388808663146236,30.26903632655373,3.380314027032914
600869,"Candelario, Jeimer",7.806436428,-8.516690612516143,270,2024,463,316,0.221,0.363,0.28,R,68.431778606,34.48845784823468,13.893182087805569,-5.576225808322653,753,28.476449482521065,26.069591161010532,33.54781429651755,-6.594810399420413,31.5817789044265,3.105329421905439
681584,"Villar, David",7.835389623,-1.3201499113111157,21,2024,37,23,0.223,0.433,0.319,R,68.428828491,38.55068153716022,18.36050230030882,0.07034513554075772,53,33.226252639463354,33.738153917721554,21.246562658152666,7.401002409710665,29.141595764626334,-4.08465687483702
663527,"Nevin, Tyler",6.967845927,-18.36868468815193,156,2024,278,184,0.216,0.365,0.296,R,68.402996087,34.928814372297595,9.75264756786869,2.190423870389595,437,23.633247580289382,28.65689052137776,34.011142652637965,-7.490189455691646,27.884121594927944,4.250874014638565
669137,"Alvarez, Armando",6.956469259,-2.13792463293482,23,2024,39,29,0.266,0.342,0.286,R,68.377100185,31.072312691930527,15.092688785606107,2.81183924253323,54,28.394163723624345,26.53082544687722,29.815365905433342,-10.7310296417156,28.63714185697205,0.24297813334770213
676946,"Batten, Matthew",7.20747,0.4673637568330132,3,2024,3,3,0.252,0.363,0.267,R,68.372725,21.882495272061075,3.575678270002612,5.09198089692285,4,31.510764217255193,28.12046449356582,34.28360634758903,-7.778503080021204,26.52971496133276,-4.981049255922432
542963,"Brantly, Rob",6.974477,-2.0628478373831904,7,2024,9,7,0.242,0.455,0.301,L,68.364313,37.10358695446566,14.048340770790508,-2.235791474286117,20,28.13166175149228,24.816483339309094,31.012362365782653,-7.877033381027006,27.774730336451725,-0.3569314150405516
543760,"Semien, Marcus",7.656665719,-33.79155546559981,482,2024,718,546,0.251,0.392,0.314,R,68.339320989,32.01946361268831,13.271530377390444,-6.67531252302211,1112,26.59822723329648,23.42938312776419,32.575621873329304,-1.4181838461061875,30.9337690581665,4.335541824870025
657077,"Verdugo, Alex",6.317391896,-38.200017175463955,384,2024,621,478,0.25,0.373,0.302,L,68.335839206,31.30858173509759,5.529748548983384,0.4135588654373511,844,31.2938519151901,23.763410244917495,21.905166900239394,-35.70361744184532,32.76745591060758,1.4736039954174776
665828,"Cabrera, Oswaldo",7.009249083,-13.81420406116047,193,2024,326,241,0.248,0.334,0.285,L,NA,NA,NA,NA,NA,27.570733575311184,24.82876748110015,34.6044069800765,-11.601847047438833,29.14889890270941,1.578165327398218
665828,"Cabrera, Oswaldo",7.009249083,-13.81420406116047,193,2024,326,241,0.248,0.334,0.285,R,68.330482583,31.076726500759005,6.399209880996436,-2.159041859056486,480,25.774991850464534,26.83479340306543,36.69879796551403,-9.20149056971468,27.965325341570903,2.1903334911063665
680474,"Schuemann, Max",6.667583128,-28.225277910713608,253,2024,459,286,0.222,0.338,0.296,R,68.329675398,32.2951987821289,12.306393147898833,0.3433367613903566,665,29.259398126757123,29.08586124728084,28.139654141819435,3.380521282090416,29.895031944002422,0.6356338172453107
543877,"Vázquez, Christian",6.974993353,-16.217567726491907,213,2024,315,238,0.232,0.349,0.266,R,68.277811018,27.75201558629236,10.439394835471443,-2.6382620959665286,501,28.26650965892785,28.557824006114775,23.391229968058003,-3.8998173081832697,33.87975338047235,5.6132437215445075
645302,"Robles, Victor",6.879886032,-0.28871664028598354,172,2024,295,210,0.258,0.39,0.326,R,68.276790975,34.09432285201455,14.59066701672872,-6.278782201528798,441,13.591235066932487,28.78593645689931,39.18891582986322,5.049100091195974,26.591852442472454,13.000617375539973
543685,"Rendon, Anthony",6.733558738,-7.685165807161255,145,2024,238,175,0.224,0.314,0.287,R,68.26698945,33.414825810771944,8.324839671070203,-3.149948909973511,309,23.726685060091924,24.43325337085409,33.24275611783736,-17.365279454376633,27.32394021504874,3.597255154956816
665926,"Giménez, Andrés",7.007848725,-46.14495516929075,395,2024,633,495,0.262,0.356,0.297,L,68.263724381,31.93247422744893,10.14242888448081,0.5978350431980196,1098,24.22149186510631,28.849860411967445,37.84954545812241,-2.829847801848222,29.89176824260731,5.670276377501008
649966,"Urías, Luis",7.702266296,-4.085963091611472,50,2024,109,60,0.206,0.4,0.318,R,68.260501173,30.189498824856138,17.672970258905814,-5.433157174301981,162,29.227637091420387,27.212824824971715,29.952288769197448,-12.689754814491382,31.79220640860188,2.564569317181493
663538,"Hoerner, Nico",7.132460295,-15.846057744230146,453,2024,641,519,0.28,0.353,0.313,R,68.216665105,32.65396081196784,4.909524631091423,-1.3903573638220357,950,29.843736038052786,26.971401141489704,26.73139382423377,-9.492504094522898,27.778597330555485,-2.0651387074973027
605131,"Barnes, Austin",6.416562294,-8.703593148987505,89,2024,156,106,0.229,0.291,0.269,R,68.210764848,26.556526363603787,4.478790439850659,1.0875892460235994,231,27.016379947401553,27.036031272824335,22.873878730636584,-9.073536153360148,30.13203892905246,3.1156589816509053
669087,"Huff, Sam",7.053155,-0.8061234917801805,1,2024,4,1,0.292,0.325,0.38,R,68.203474,32.253139262069844,1.0879183789752112,9.51829936601777,10,23.657008873562205,31.674655071306947,34.09902348835119,-11.17583860824991,22.806334729628844,-0.8506741439333623
670623,"Paredes, Isaac",7.997963976,-24.7716289849768,381,2024,641,443,0.22,0.337,0.304,R,68.202566969,32.37263549896262,14.249847260502897,-16.73793047499952,1069,32.6078541581597,24.876342452350386,27.5672856427622,-39.12530849759115,38.22796823673126,5.620114078571559
624503,"Gordon, Nick",7.27368499,-14.376285355733753,170,2024,275,196,0.219,0.352,0.264,L,68.200998583,33.90611870907847,9.58586745178573,2.5395334203544646,501,27.291768817600165,25.382205182721325,30.097359796550812,0.9764815414993412,25.066054909801185,-2.2257139077989763
681082,"Stott, Bryson",7.071885937,-23.610963083580515,376,2024,571,422,0.254,0.362,0.306,L,68.190751828,31.884252483567472,6.522903657044753,2.1712777992378127,859,24.191113280377945,25.416983590067733,40.89225739569848,-4.982145012976816,27.385527523339313,3.194414242961375
570482,"Urshela, Gio",7.1262678,-19.86489874711367,334,2024,461,365,0.264,0.39,0.302,R,68.189103375,35.00969119260794,9.229730947162304,5.121994052187113,800,31.17897889317631,28.197025992488182,29.58149816419576,-17.095287921912927,31.120797332177577,-0.05818156099873968
696285,"Young, Jacob",6.93405826,-20.054588649273377,320,2024,521,377,0.253,0.317,0.286,R,68.17035116,31.044123061078036,6.620024926336473,5.489408506937672,707,33.67483646688049,30.508115987724725,29.292373733812504,-3.850966731430176,27.20681657971335,-6.468019887167143
595284,"Knapp, Andrew",6.495465385,-0.6243021503770831,4,2024,6,4,0.15,0.155,0.137,L,68.108053846,34.099791452864054,8.053068667543055,11.222260633401325,13,24.64047720743182,24.010377096873206,24.529452099056925,-26.6068068593804,23.16824912580653,-1.4722280816252948
682119,"Jordan, Levi",7.386818889,-1.4488002020930235,8,2024,11,8,0.124,0.183,0.122,R,68.107796667,30.476629204611,14.663420331504172,-0.3987341029319445,18,17.77974303125543,25.475775155543506,20.243789577726737,-0.5384497533024569,28.605812059344807,10.826069028089378
621311,"Dahl, David",7.16307312,-6.673853209268065,36,2024,62,38,0.202,0.38,0.266,L,68.09628568,36.3111942839375,17.076900634198854,0.795159996702542,125,23.515645414623197,26.248046857492003,30.24949166339422,-3.4558241603002955,26.369434982863467,2.8537895682402694
543305,"Hicks, Aaron",7.389930119,-6.270497671731965,24,2024,63,34,0.192,0.272,0.249,L,NA,NA,NA,NA,NA,27.692551162379257,26.94274049054677,34.63562741666638,-14.520882617144949,35.35809672112824,7.665545558748986
543305,"Hicks, Aaron",7.389930119,-6.270497671731965,24,2024,63,34,0.192,0.272,0.249,R,68.074965357,29.62849491637647,13.986522012639307,-10.458658547660498,84,26.865624468700275,37.86658270220252,28.501932786900092,1.3688817248972998,29.573713644563572,2.7080891758632952
621563,"Wendle, Joey",6.857469149,-2.1181378201690175,23,2024,37,27,0.221,0.285,0.236,L,68.040991277,29.725178279823535,2.8463248419553797,1.9900249620232409,47,24.635362360073984,29.09821860781614,36.49426916735151,-3.087300002701994,24.395027395210764,-0.24033496486321929
643217,"Benintendi, Andrew",6.708010865,-23.105055882166383,344,2024,522,384,0.243,0.389,0.302,L,68.037030803,33.997647955585244,13.542834083922848,-0.4203877948853376,809,31.45375549136582,21.71712834493487,21.333950931665587,-28.33509854055147,32.96160378224667,1.507848290880853
672701,"Devers, José",6.963313333,-0.7459139426509787,2,2024,4,3,0.313,0.339,0.302,L,67.935276667,34.920382582560116,-3.1706015261656235,12.71499816421384,6,24.56587747584968,26.985867127474933,32.531797542973365,-6.1608554943899465,15.374882677801176,-9.19099479804851
621545,"Remillard, Zach",6.594920227,-0.36052062795198575,20,2024,39,24,0.227,0.322,0.301,R,67.9280075,32.32725204609756,6.194670129600934,6.940918588839879,44,28.42670906012612,24.699949609148938,35.77880294897007,-4.692003618389106,23.99320931302653,-4.43349974709959
681146,"Bride, Jonah",7.161833501,-0.7601039236825522,149,2024,272,184,0.224,0.334,0.296,R,67.880993613,29.03575761965075,13.354910514936956,0.8667634528761019,357,27.20785872473885,31.090963628266017,27.58440884888261,-22.22443267454075,32.94454601844658,5.736687293707738
500743,"Rojas, Miguel",7.003199051,-7.0237989575163535,225,2024,337,277,0.279,0.359,0.31,R,67.877101567,31.095281703351223,3.8904815519434104,-4.462926939371581,453,29.321320875374905,28.02211869369665,27.274650505579572,-10.279538307658653,32.64831091237883,3.3269900370039216
605113,"Ahmed, Nick",7.29607589,-15.0009655526224,130,2024,228,165,0.227,0.321,0.26,R,67.866120192,28.649440751765606,13.933441338464954,-2.8476539792919873,365,35.74063320452343,27.29278871793593,19.9200982136258,-19.26241489344434,35.06930300459855,-0.6713301999248723
669257,"Smith, Will",7.167339905,-25.087226726101314,308,2024,544,379,0.239,0.443,0.331,R,67.854933052,34.597002045763745,13.2141168396508,0.3788039681112694,842,33.20102235563929,27.826261964636917,19.328894656894832,-19.53212842275792,31.780489157589063,-1.420533198050227
688363,"Pauley, Graham",6.906706087,-2.5642492271165738,10,2024,32,17,0.173,0.323,0.213,L,67.817836304,36.089573068250864,9.241523104357334,-0.7983238193780462,46,27.524157037309685,24.021763872385897,30.81476303930401,-10.076934693096216,33.382867776080914,5.858710738771229
622110,"Duffy, Matt",7.025986667,-0.4512478881264438,3,2024,10,6,0.418,0.485,0.486,R,67.804726667,38.638815918243154,14.02786335188996,-7.483603733981151,9,31.64537805757283,29.28564093915925,27.66258541721488,-13.697238509929395,35.653757342438425,4.008379284865592
691594,"Sanoja, Javier",7.157934407,-2.4562712560191664,29,2024,36,31,0.22,0.274,0.229,R,67.754951017,21.559511362661947,2.9752269176996795,-1.2698708590229946,59,21.767965047640796,28.395209881299003,23.484406767315267,-37.852606128434886,28.026365153889685,6.25840010624889
622268,"Walton, Donovan",6.504619189,-3.3506710740952785,11,2024,25,15,0.183,0.275,0.259,L,67.750624865,32.64002305195112,10.609741358610934,-0.6886948369358559,37,26.887128027614175,27.55223708163844,27.304148063107228,-28.637183852922753,33.70407728321644,6.816949255602268
663967,"Salazar, César",7.1300722,-0.25172261162065407,21,2024,32,22,0.323,0.379,0.34,L,67.7324478,33.26336862027108,12.511272662444656,-6.705812324567929,50,30.679542055147635,24.98004275831396,29.105092732844163,2.757704168010351,31.290825922181213,0.6112838670335763
571912,"Maile, Luke",6.729770563,-13.940800429664634,71,2024,154,85,0.176,0.25,0.24,R,67.70202039,34.133292275517064,14.493666510061177,-2.658998982457125,231,27.66270408287088,26.68684116842817,36.226823077045026,-2.833746922566291,34.16344722421353,6.500743141342646
669743,"Call, Alex",6.798106831,5.905721717251332,73,2024,113,80,0.244,0.368,0.317,R,67.698697049,31.417602598449378,8.291047977986961,3.9249893985071447,183,32.201539510226006,28.572274553929013,25.88348678165088,-39.40088889074475,28.8824033414035,-3.3191361688225123
669200,"McCoy, Mason",7.380142911,-3.877330482343588,25,2024,57,33,0.202,0.24,0.241,R,67.652082278,32.39603344067625,6.225047651854228,2.416354640375496,79,28.46160153120555,28.63977194785153,32.49951318044321,-8.546895527610392,24.316638829723217,-4.144962701482331
607732,"Stallings, Jacob",7.174186043,-3.9896658258614703,156,2024,281,180,0.235,0.38,0.317,R,67.562780647,32.214110388192495,12.46550136553029,-0.20099161381306985,417,25.919786339285068,27.789138472274676,26.735288325846156,-17.726905403442586,29.02289523179337,3.1031088925083052
621028,"Newman, Kevin",6.694900941,-6.603788621723464,229,2024,311,248,0.256,0.322,0.271,R,67.554717593,32.289354612844015,5.819609476555555,-0.13611296421453567,457,27.29308977571809,28.49832585306731,44.07510994149233,-13.291004500543524,30.12700257162539,2.833912795907299
689172,"Wisely, Brett",6.783198614,-16.817043776012035,159,2024,272,192,0.214,0.312,0.255,L,67.509617698,33.0306318686577,8.717218873337986,-3.380365899314012,404,22.41071519715492,22.737518525712357,18.886105044040672,-21.39007917480735,31.160168838328765,8.74945364117384
676070,"Amaya, Jacob",7.053948958,-5.678895800622796,36,2024,72,40,0.179,0.223,0.203,R,67.496325833,30.270187803410092,7.804874437755645,9.612105698097707,96,29.808912699448193,28.026677337449275,23.467474630897488,-19.77126693058685,24.561124348544517,-5.247788350903677
543257,"Grossman, Robbie",6.529039009,-11.372894204945792,130,2024,245,152,0.214,0.298,0.292,L,NA,NA,NA,NA,NA,21.960542018131292,27.4706611889707,34.286253951345465,-7.468915204878359,38.099174108037055,16.138632089905755
543257,"Grossman, Robbie",6.529039009,-11.372894204945792,130,2024,245,152,0.214,0.298,0.292,R,67.488755697,35.125296789141366,12.068235696476318,-3.989338568710074,323,26.19682876809369,27.03975610161051,34.6699548812847,-0.6837490097538875,40.84265545352513,14.645826685431445
676896,"Roller, Chris",7.112685,-0.22023923279329685,0,2024,1,0,NA,NA,0,R,67.469695,36.672021384832945,17.722556413620097,-7.749157410898008,4,17.971158252455098,30.63090847684104,26.709954104037458,-3.84107604349528,29.61609833148261,11.644940079027508
453568,"Blackmon, Charlie",7.146954237,-15.35648253086425,301,2024,499,364,0.249,0.365,0.305,L,67.416142632,31.138838979644945,9.61515374947696,-5.798098207628799,760,26.911146691821543,30.75201976963863,27.275135873681545,-6.945744959436244,30.562023608470472,3.650876916648928
623168,"Heineman, Tyler",6.823966667,-2.3972981940437537,5,2024,16,6,0.058,0.09,0.222,L,NA,NA,NA,NA,NA,29.89770902698642,25.94450998592346,28.214521324585604,-16.2022621067825,35.998450636724506,6.100741609738082
623168,"Heineman, Tyler",6.823966667,-2.3972981940437537,5,2024,16,6,0.058,0.09,0.222,R,67.402265417,31.569143831505915,3.464639940848347,-4.009626360902255,24,27.43842428691048,29.877499729587868,29.77085573429072,-7.081112954186331,25.272209687592376,-2.166214599318109
571466,"Barnhart, Tucker",7.437115714,-6.248339346587082,42,2024,96,52,0.166,0.217,0.24,L,67.383117143,33.33065488481384,12.09356746852356,-3.567755677191901,119,30.94132248015056,27.833585357907577,21.347389300969603,-12.720439603390352,31.90262284011535,0.9613003599647768
675915,"Bañuelos, David",7.47323,-0.2954771769643267,1,2024,1,1,0.02,0.027,0.021,R,67.36155,29.13147228375527,7.927578979204854,1.3515596974500952,1,29.16506113823723,30.19936362328484,25.11006686729448,-13.033405726003013,31.415655771372876,2.2505946331356483
664983,"McCarthy, Jake",6.718087556,-14.801001076929024,308,2024,495,372,0.265,0.358,0.311,L,67.344801611,34.73803951606091,8.826800203620282,1.3254601734826326,720,30.06208289392521,31.184020966168465,24.067301948004875,-26.67837239601469,30.07502883277011,0.01294593884490212
670764,"Walls, Taylor",7.16538354,-26.92364557193174,138,2024,252,154,0.184,0.258,0.252,L,NA,NA,NA,NA,NA,28.78921475341564,26.213810521523772,29.5474299277868,-8.84766430477898,26.819463924821328,-1.9697508285943144
670764,"Walls, Taylor",7.16538354,-26.92364557193174,138,2024,252,154,0.184,0.258,0.252,R,67.336193663,33.815586790639166,12.708032277556033,1.099577075818882,404,28.992464208727096,25.78574209352294,26.437725885700008,-11.606023526703346,29.900288867024027,0.9078246582969316
518934,"LeMahieu, DJ",7.132190033,-20.493441782451793,145,2024,228,173,0.244,0.363,0.299,R,67.303104934,27.583724968186925,6.332416377156224,8.669744900098943,304,29.09413503142299,32.992247302277654,37.16505681388555,4.885831807673876,24.200312122277808,-4.893822909145182
