id,Name,est_woba,xwOBA_pred,Swing+
693304,Nick Gonzales,0.3,0.30285750030450564,101.67736932640975
678009,Parker Meadows,0.3,0.3027952692418311,101.66297406493872
668715,Spencer Steer,0.3,0.302737649172933,101.64964541647734
672744,Alexander Canario,0.301,0.3024981176180401,101.59423708476879
691785,Marcelo Mayer,0.276,0.30240296424928803,101.57222625024073
608385,Jesse Winker,0.292,0.3019653930539003,101.47100747782895
664913,Seth Brown,0.301,0.3012614776301711,101.3081780781276
671083,Buddy Kennedy,0.209,0.3012181598755412,101.29815783457983
689414,Liam Hicks,0.318,0.3011041861981043,101.27179349469864
518934,DJ LeMahieu,0.301,0.30104744313626863,101.2586677151171
681987,Nate Eaton,0.302,0.30103963190615035,101.25686082487401
656537,Derek Hill,0.317,0.3009679950393094,101.24028981700718
690924,Braxton Fulford,0.265,0.30067879632120453,101.17339249940909
686948,Drake Baldwin,0.362,0.3005593326691075,101.14575822105496
666139,Josh Lowe,0.303,0.30033116915527647,101.09297953949968
687952,Christian Encarnacion-Strand,0.284,0.3002961793538571,101.08488571434863
641598,Mitch Garver,0.303,0.30024168261457196,101.0722795530907
677950,Alek Thomas,0.295,0.3000648718301009,101.03137976182937
669208,Ryan Bliss,0.315,0.2999274393799924,100.9995889491887
543760,Marcus Semien,0.325,0.2999126712551965,100.99617279319301
677008,Heston Kjerstad,0.303,0.2998340129105226,100.97797758022709
664774,LaMonte Wade Jr.,0.284,0.29976607084201096,100.96226125145053
691026,Masyn Winn,0.29,0.2997550073986398,100.9597020606983
683090,Matthew Lugo,0.274,0.29968100985064167,100.94258498112633
673548,Seiya Suzuki,0.365,0.29961273695660845,100.92679212593869
668800,Andrew Knizner,0.287,0.299412182238193,100.88039989854033
669707,Jared Triolo,0.321,0.2993554083157055,100.86726698028666
667670,Brent Rooker,0.364,0.2993261327574672,100.8604949713021
694212,Samuel Basallo,0.294,0.29931906143504283,100.8588592361745
676439,Hunter Feduccia,0.28,0.2992360578277127,100.8396588790023
689172,Brett Wisely,0.279,0.2992194212779358,100.8358105197791
596115,Trevor Story,0.317,0.29914657028817154,100.8189586615429
640459,Brian Navarreto,0.362,0.29911220068376987,100.81100830008747
650333,Luis Arraez,0.303,0.29902921671631066,100.79181248600139
691723,Coby Mayo,0.294,0.2989855040796275,100.7817008985144
668723,Ryan Vilade,0.304,0.2989812025975552,100.78070588161314
642201,Eli White,0.32,0.29854400022417865,100.67957242494337
570482,Gio Urshela,0.294,0.2982273776614431,100.60633143592084
669369,Bryce Johnson,0.329,0.2981136115890573,100.58001511914685
647351,Abraham Toro,0.307,0.2978640534631364,100.52228744553086
682729,Jonatan Clase,0.294,0.2978280699962412,100.51396376612819
641555,J.C. Escarra,0.305,0.29760927375018825,100.46335191674866
691373,Jhostynxon Garcia,0.302,0.2975411794383492,100.44760037111396
666185,Dylan Carlson,0.292,0.2974852110082792,100.43465377900459
656413,Stuart Fairchild,0.281,0.29706357201315714,100.3371204360034
672356,Gabriel Arias,0.295,0.29654320971664155,100.2167504632587
690987,Robert Hassell III,0.281,0.2964957794769347,100.20577892150978
702332,Caleb Durbin,0.316,0.2964173268199345,100.18763128812417
660757,Oscar Gonzalez,0.297,0.2963442196200402,100.17072016347574
678246,Miguel Vargas,0.327,0.2958577489224914,100.05818998018394
686452,Drew Millas,0.309,0.29569706332369133,100.0210202596305
664238,Dylan Moore,0.273,0.2955888154420895,99.99598040827053
642136,Matt Thaiss,0.294,0.2954844615306089,99.9718413083303
596142,Gary Sánchez,0.322,0.295372845958291,99.94602244426625
676609,José Caballero,0.302,0.2953501708642234,99.94077725168951
702616,Jackson Holliday,0.322,0.29525924003751347,99.91974317369036
663616,Trevor Larnach,0.32,0.2952555013266013,99.91887833676114
681351,Logan O'Hoppe,0.309,0.29519017299010686,99.90376661530102
680728,Adrian Del Castillo,0.273,0.2951570370426149,99.89610162280795
624415,Cavan Biggio,0.304,0.29505764564516107,99.8731104493838
663647,Ke'Bryan Hayes,0.287,0.295049954543458,99.87133134719177
695391,Brett Harris,0.29,0.2950304023843269,99.86680855052208
669003,Garrett Mitchell,0.292,0.294950784467889,99.84839136984665
670623,Isaac Paredes,0.326,0.294817495699268,99.81755907174681
656896,Emmanuel Rivera,0.267,0.2941900103136092,99.67240943412855
676391,Ernie Clement,0.296,0.2939669628956254,99.6208142055671
663662,Daz Cameron,0.274,0.2935616733153555,99.52706280186727
680574,Matt McLain,0.294,0.29354679185756155,99.52362042973338
606466,Ketel Marte,0.4,0.2934287720380546,99.49632013808561
666134,Nolan Jones,0.309,0.29340208413811814,99.49014670505734
663368,Blake Perkins,0.278,0.2933502503059384,99.47815652627517
666150,Dominic Fletcher,0.3,0.2932137910054798,99.44659082217449
663656,Kyle Tucker,0.382,0.29282603504893406,99.35689528844051
695238,Will Wagner,0.323,0.2926469321596126,99.31546528851455
678011,Anthony Seigler,0.306,0.29249879090449543,99.2811973199084
686676,Korey Lee,0.262,0.29245705708696135,99.27154347197832
678554,Curtis Mead,0.29,0.29207171687268174,99.18240674666048
622534,Manuel Margot,0.303,0.29193341475574597,99.15041476307987
571448,Nolan Arenado,0.294,0.29184572799037745,99.13013109989336
592206,Nick Castellanos,0.31,0.29178495555937145,99.11607324844485
683083,Nasim Nuñez,0.3,0.29125234933201405,98.99287101511636
602104,Ramón Urías,0.298,0.2911536274291252,98.97003470887434
628451,Andy Ibáñez,0.311,0.2910193193925386,98.93896663416643
680777,Ryan Jeffers,0.332,0.29057028609142893,98.83509645260648
553882,Omar Narváez,0.309,0.2904441324383698,98.80591464623416
606992,Eric Haase,0.278,0.29006777664165273,98.71885619235215
